Year_BP,GHG_Forcing
36480.0,-2.16
36481.0,-2.16
36482.0,-2.159
36483.0,-2.159
36484.0,-2.159
36485.0,-2.159
36486.0,-2.159
36487.0,-2.159
36488.0,-2.159
36489.0,-2.158
36490.0,-2.159
36491.0,-2.159
36492.0,-2.159
36493.0,-2.159
36494.0,-2.159
36495.0,-2.159
36496.0,-2.158
36497.0,-2.158
36498.0,-2.158
36499.0,-2.158
36500.0,-2.158
36501.0,-2.157
36502.0,-2.157
36503.0,-2.156
36504.0,-2.156
36505.0,-2.156
36506.0,-2.156
36507.0,-2.156
36508.0,-2.156
36509.0,-2.156
36510.0,-2.155
36511.0,-2.155
36512.0,-2.155
36513.0,-2.155
36514.0,-2.156
36515.0,-2.156
36516.0,-2.156
36517.0,-2.1550000000000002
36518.0,-2.1550000000000002
36519.0,-2.1550000000000002
36520.0,-2.1550000000000002
36521.0,-2.1550000000000002
36522.0,-2.1540000000000004
36523.0,-2.153
36524.0,-2.153
36525.0,-2.153
36526.0,-2.153
36527.0,-2.153
36528.0,-2.153
36529.0,-2.153
36530.0,-2.152
36531.0,-2.152
36532.0,-2.152
36533.0,-2.152
36534.0,-2.152
36535.0,-2.152
36536.0,-2.1510000000000002
36537.0,-2.1510000000000002
36538.0,-2.1510000000000002
36539.0,-2.1510000000000002
36540.0,-2.1510000000000002
36541.0,-2.1500000000000004
36542.0,-2.1500000000000004
36543.0,-2.149
36544.0,-2.149
36545.0,-2.149
36546.0,-2.149
36547.0,-2.149
36548.0,-2.149
36549.0,-2.1479999999999997
36550.0,-2.1479999999999997
36551.0,-2.1479999999999997
36552.0,-2.1479999999999997
36553.0,-2.1479999999999997
36554.0,-2.1479999999999997
36555.0,-2.1470000000000002
36556.0,-2.1470000000000002
36557.0,-2.1470000000000002
36558.0,-2.1470000000000002
36559.0,-2.1470000000000002
36560.0,-2.146
36561.0,-2.146
36562.0,-2.1439999999999997
36563.0,-2.1439999999999997
36564.0,-2.1439999999999997
36565.0,-2.1439999999999997
36566.0,-2.1439999999999997
36567.0,-2.1439999999999997
36568.0,-2.143
36569.0,-2.143
36570.0,-2.143
36571.0,-2.143
36572.0,-2.142
36573.0,-2.142
36574.0,-2.141
36575.0,-2.141
36576.0,-2.141
36577.0,-2.141
36578.0,-2.14
36579.0,-2.14
36580.0,-2.138
36581.0,-2.138
36582.0,-2.138
36583.0,-2.138
36584.0,-2.138
36585.0,-2.138
36586.0,-2.136
36587.0,-2.136
36588.0,-2.136
36589.0,-2.136
36590.0,-2.136
36591.0,-2.136
36592.0,-2.134
36593.0,-2.134
36594.0,-2.134
36595.0,-2.134
36596.0,-2.133
36597.0,-2.132
36598.0,-2.131
36599.0,-2.131
36600.0,-2.131
36601.0,-2.131
36602.0,-2.13
36603.0,-2.13
36604.0,-2.129
36605.0,-2.129
36606.0,-2.128
36607.0,-2.128
36608.0,-2.128
36609.0,-2.128
36610.0,-2.127
36611.0,-2.126
36612.0,-2.126
36613.0,-2.125
36614.0,-2.125
36615.0,-2.1239999999999997
36616.0,-2.123
36617.0,-2.123
36618.0,-2.123
36619.0,-2.123
36620.0,-2.122
36621.0,-2.122
36622.0,-2.121
36623.0,-2.121
36624.0,-2.12
36625.0,-2.12
36626.0,-2.12
36627.0,-2.1189999999999998
36628.0,-2.1180000000000003
36629.0,-2.117
36630.0,-2.117
36631.0,-2.117
36632.0,-2.117
36633.0,-2.1149999999999998
36634.0,-2.1149999999999998
36635.0,-2.1149999999999998
36636.0,-2.1149999999999998
36637.0,-2.114
36638.0,-2.114
36639.0,-2.113
36640.0,-2.113
36641.0,-2.113
36642.0,-2.112
36643.0,-2.112
36644.0,-2.112
36645.0,-2.11
36646.0,-2.11
36647.0,-2.109
36648.0,-2.109
36649.0,-2.109
36650.0,-2.109
36651.0,-2.108
36652.0,-2.107
36653.0,-2.107
36654.0,-2.107
36655.0,-2.107
36656.0,-2.106
36657.0,-2.106
36658.0,-2.105
36659.0,-2.105
36660.0,-2.104
36661.0,-2.104
36662.0,-2.103
36663.0,-2.103
36664.0,-2.103
36665.0,-2.102
36666.0,-2.102
36667.0,-2.102
36668.0,-2.101
36669.0,-2.101
36670.0,-2.101
36671.0,-2.101
36672.0,-2.1
36673.0,-2.099
36674.0,-2.099
36675.0,-2.099
36676.0,-2.098
36677.0,-2.098
36678.0,-2.098
36679.0,-2.097
36680.0,-2.097
36681.0,-2.096
36682.0,-2.096
36683.0,-2.096
36684.0,-2.096
36685.0,-2.0949999999999998
36686.0,-2.0949999999999998
36687.0,-2.0949999999999998
36688.0,-2.0949999999999998
36689.0,-2.0940000000000003
36690.0,-2.093
36691.0,-2.092
36692.0,-2.092
36693.0,-2.092
36694.0,-2.092
36695.0,-2.092
36696.0,-2.09
36697.0,-2.09
36698.0,-2.09
36699.0,-2.09
36700.0,-2.09
36701.0,-2.09
36702.0,-2.089
36703.0,-2.088
36704.0,-2.088
36705.0,-2.0869999999999997
36706.0,-2.0869999999999997
36707.0,-2.0860000000000003
36708.0,-2.0860000000000003
36709.0,-2.085
36710.0,-2.085
36711.0,-2.085
36712.0,-2.085
36713.0,-2.0839999999999996
36714.0,-2.083
36715.0,-2.083
36716.0,-2.083
36717.0,-2.083
36718.0,-2.082
36719.0,-2.08
36720.0,-2.08
36721.0,-2.08
36722.0,-2.08
36723.0,-2.079
36724.0,-2.078
36725.0,-2.078
36726.0,-2.078
36727.0,-2.077
36728.0,-2.077
36729.0,-2.076
36730.0,-2.076
36731.0,-2.075
36732.0,-2.075
36733.0,-2.074
36734.0,-2.0730000000000004
36735.0,-2.072
36736.0,-2.072
36737.0,-2.0709999999999997
36738.0,-2.0709999999999997
36739.0,-2.0709999999999997
36740.0,-2.069
36741.0,-2.069
36742.0,-2.069
36743.0,-2.068
36744.0,-2.068
36745.0,-2.068
36746.0,-2.066
36747.0,-2.065
36748.0,-2.065
36749.0,-2.064
36750.0,-2.064
36751.0,-2.062
36752.0,-2.062
36753.0,-2.062
36754.0,-2.061
36755.0,-2.061
36756.0,-2.0589999999999997
36757.0,-2.0589999999999997
36758.0,-2.058
36759.0,-2.058
36760.0,-2.057
36761.0,-2.056
36762.0,-2.055
36763.0,-2.0540000000000003
36764.0,-2.0540000000000003
36765.0,-2.053
36766.0,-2.053
36767.0,-2.051
36768.0,-2.051
36769.0,-2.05
36770.0,-2.05
36771.0,-2.049
36772.0,-2.048
36773.0,-2.047
36774.0,-2.0460000000000003
36775.0,-2.045
36776.0,-2.045
36777.0,-2.045
36778.0,-2.043
36779.0,-2.043
36780.0,-2.042
36781.0,-2.041
36782.0,-2.041
36783.0,-2.039
36784.0,-2.039
36785.0,-2.0380000000000003
36786.0,-2.0380000000000003
36787.0,-2.036
36788.0,-2.035
36789.0,-2.034
36790.0,-2.034
36791.0,-2.033
36792.0,-2.033
36793.0,-2.0309999999999997
36794.0,-2.0309999999999997
36795.0,-2.0300000000000002
36796.0,-2.0300000000000002
36797.0,-2.029
36798.0,-2.0279999999999996
36799.0,-2.027
36800.0,-2.026
36801.0,-2.025
36802.0,-2.025
36803.0,-2.023
36804.0,-2.023
36805.0,-2.022
36806.0,-2.022
36807.0,-2.021
36808.0,-2.021
36809.0,-2.0189999999999997
36810.0,-2.0189999999999997
36811.0,-2.018
36812.0,-2.017
36813.0,-2.017
36814.0,-2.015
36815.0,-2.015
36816.0,-2.0140000000000002
36817.0,-2.0140000000000002
36818.0,-2.013
36819.0,-2.012
36820.0,-2.011
36821.0,-2.011
36822.0,-2.011
36823.0,-2.01
36824.0,-2.009
36825.0,-2.007
36826.0,-2.007
36827.0,-2.007
36828.0,-2.0060000000000002
36829.0,-2.005
36830.0,-2.005
36831.0,-2.004
36832.0,-2.004
36833.0,-2.003
36834.0,-2.0020000000000002
36835.0,-2.0020000000000002
36836.0,-2.0020000000000002
36837.0,-2.0
36838.0,-1.9989999999999999
36839.0,-1.9989999999999999
36840.0,-1.998
36841.0,-1.998
36842.0,-1.998
36843.0,-1.997
36844.0,-1.996
36845.0,-1.996
36846.0,-1.996
36847.0,-1.996
36848.0,-1.9949999999999999
36849.0,-1.994
36850.0,-1.993
36851.0,-1.993
36852.0,-1.993
36853.0,-1.9920000000000002
36854.0,-1.991
36855.0,-1.991
36856.0,-1.991
36857.0,-1.991
36858.0,-1.99
36859.0,-1.99
36860.0,-1.99
36861.0,-1.989
36862.0,-1.987
36863.0,-1.987
36864.0,-1.987
36865.0,-1.987
36866.0,-1.987
36867.0,-1.986
36868.0,-1.986
36869.0,-1.9849999999999999
36870.0,-1.9849999999999999
36871.0,-1.9849999999999999
36872.0,-1.984
36873.0,-1.984
36874.0,-1.983
36875.0,-1.983
36876.0,-1.982
36877.0,-1.982
36878.0,-1.981
36879.0,-1.981
36880.0,-1.981
36881.0,-1.9800000000000002
36882.0,-1.9800000000000002
36883.0,-1.9800000000000002
36884.0,-1.9800000000000002
36885.0,-1.979
36886.0,-1.978
36887.0,-1.978
36888.0,-1.978
36889.0,-1.9769999999999999
36890.0,-1.976
36891.0,-1.976
36892.0,-1.976
36893.0,-1.976
36894.0,-1.9749999999999999
36895.0,-1.9749999999999999
36896.0,-1.9749999999999999
36897.0,-1.974
36898.0,-1.974
36899.0,-1.973
36900.0,-1.973
36901.0,-1.9720000000000002
36902.0,-1.9720000000000002
36903.0,-1.971
36904.0,-1.971
36905.0,-1.971
36906.0,-1.971
36907.0,-1.971
36908.0,-1.9700000000000002
36909.0,-1.969
36910.0,-1.969
36911.0,-1.969
36912.0,-1.968
36913.0,-1.968
36914.0,-1.968
36915.0,-1.968
36916.0,-1.968
36917.0,-1.967
36918.0,-1.967
36919.0,-1.967
36920.0,-1.9660000000000002
36921.0,-1.965
36922.0,-1.965
36923.0,-1.965
36924.0,-1.965
36925.0,-1.9640000000000002
36926.0,-1.9640000000000002
36927.0,-1.9640000000000002
36928.0,-1.9640000000000002
36929.0,-1.963
36930.0,-1.963
36931.0,-1.963
36932.0,-1.962
36933.0,-1.962
36934.0,-1.961
36935.0,-1.961
36936.0,-1.961
36937.0,-1.961
36938.0,-1.96
36939.0,-1.96
36940.0,-1.96
36941.0,-1.96
36942.0,-1.959
36943.0,-1.9580000000000002
36944.0,-1.9580000000000002
36945.0,-1.9580000000000002
36946.0,-1.9570000000000003
36947.0,-1.9570000000000003
36948.0,-1.9580000000000002
36949.0,-1.9580000000000002
36950.0,-1.957
36951.0,-1.957
36952.0,-1.957
36953.0,-1.957
36954.0,-1.955
36955.0,-1.955
36956.0,-1.955
36957.0,-1.9560000000000002
36958.0,-1.9560000000000002
36959.0,-1.955
36960.0,-1.955
36961.0,-1.955
36962.0,-1.955
36963.0,-1.9540000000000002
36964.0,-1.9540000000000002
36965.0,-1.955
36966.0,-1.9540000000000002
36967.0,-1.953
36968.0,-1.953
36969.0,-1.953
36970.0,-1.953
36971.0,-1.9520000000000002
36972.0,-1.9530000000000003
36973.0,-1.9530000000000003
36974.0,-1.9530000000000003
36975.0,-1.9520000000000002
36976.0,-1.9520000000000002
36977.0,-1.951
36978.0,-1.952
36979.0,-1.951
36980.0,-1.951
36981.0,-1.951
36982.0,-1.951
36983.0,-1.951
36984.0,-1.951
36985.0,-1.951
36986.0,-1.951
36987.0,-1.9500000000000002
36988.0,-1.9500000000000002
36989.0,-1.9500000000000002
36990.0,-1.9500000000000002
36991.0,-1.949
36992.0,-1.949
36993.0,-1.95
36994.0,-1.95
36995.0,-1.949
36996.0,-1.949
36997.0,-1.949
36998.0,-1.949
36999.0,-1.948
37000.0,-1.948
37001.0,-1.948
37002.0,-1.947
37003.0,-1.948
37004.0,-1.948
37005.0,-1.948
37006.0,-1.947
37007.0,-1.947
37008.0,-1.948
37009.0,-1.948
37010.0,-1.9460000000000002
37011.0,-1.9460000000000002
37012.0,-1.947
37013.0,-1.947
37014.0,-1.9460000000000002
37015.0,-1.9460000000000002
37016.0,-1.9460000000000002
37017.0,-1.947
37018.0,-1.9460000000000002
37019.0,-1.9460000000000002
37020.0,-1.9460000000000002
37021.0,-1.946
37022.0,-1.945
37023.0,-1.945
37024.0,-1.945
37025.0,-1.9440000000000002
37026.0,-1.945
37027.0,-1.945
37028.0,-1.945
37029.0,-1.944
37030.0,-1.945
37031.0,-1.945
37032.0,-1.9440000000000002
37033.0,-1.9430000000000003
37034.0,-1.9430000000000003
37035.0,-1.9440000000000002
37036.0,-1.9440000000000002
37037.0,-1.943
37038.0,-1.943
37039.0,-1.943
37040.0,-1.9440000000000002
37041.0,-1.9430000000000003
37042.0,-1.9430000000000003
37043.0,-1.9420000000000002
37044.0,-1.9420000000000002
37045.0,-1.942
37046.0,-1.942
37047.0,-1.942
37048.0,-1.941
37049.0,-1.941
37050.0,-1.941
37051.0,-1.941
37052.0,-1.9409999999999998
37053.0,-1.9409999999999998
37054.0,-1.94
37055.0,-1.94
37056.0,-1.939
37057.0,-1.939
37058.0,-1.939
37059.0,-1.939
37060.0,-1.9380000000000002
37061.0,-1.9380000000000002
37062.0,-1.939
37063.0,-1.9380000000000002
37064.0,-1.9380000000000002
37065.0,-1.937
37066.0,-1.937
37067.0,-1.936
37068.0,-1.936
37069.0,-1.936
37070.0,-1.936
37071.0,-1.934
37072.0,-1.934
37073.0,-1.934
37074.0,-1.934
37075.0,-1.933
37076.0,-1.9320000000000002
37077.0,-1.9320000000000002
37078.0,-1.9310000000000003
37079.0,-1.9310000000000003
37080.0,-1.9300000000000002
37081.0,-1.9300000000000002
37082.0,-1.929
37083.0,-1.929
37084.0,-1.929
37085.0,-1.9280000000000002
37086.0,-1.9270000000000003
37087.0,-1.9260000000000002
37088.0,-1.9260000000000002
37089.0,-1.9260000000000002
37090.0,-1.924
37091.0,-1.924
37092.0,-1.924
37093.0,-1.9220000000000002
37094.0,-1.9220000000000002
37095.0,-1.9220000000000002
37096.0,-1.921
37097.0,-1.92
37098.0,-1.92
37099.0,-1.9180000000000001
37100.0,-1.9180000000000001
37101.0,-1.9170000000000003
37102.0,-1.9160000000000001
37103.0,-1.9160000000000001
37104.0,-1.9160000000000001
37105.0,-1.9140000000000001
37106.0,-1.9140000000000001
37107.0,-1.9140000000000001
37108.0,-1.9120000000000001
37109.0,-1.9120000000000001
37110.0,-1.91
37111.0,-1.91
37112.0,-1.908
37113.0,-1.908
37114.0,-1.908
37115.0,-1.9069999999999998
37116.0,-1.906
37117.0,-1.905
37118.0,-1.905
37119.0,-1.9040000000000001
37120.0,-1.903
37121.0,-1.901
37122.0,-1.901
37123.0,-1.9000000000000001
37124.0,-1.8990000000000002
37125.0,-1.8990000000000002
37126.0,-1.8980000000000001
37127.0,-1.897
37128.0,-1.8960000000000001
37129.0,-1.8960000000000001
37130.0,-1.895
37131.0,-1.8940000000000001
37132.0,-1.8930000000000002
37133.0,-1.8920000000000001
37134.0,-1.891
37135.0,-1.89
37136.0,-1.889
37137.0,-1.889
37138.0,-1.887
37139.0,-1.887
37140.0,-1.8860000000000001
37141.0,-1.8860000000000001
37142.0,-1.884
37143.0,-1.884
37144.0,-1.8820000000000001
37145.0,-1.8820000000000001
37146.0,-1.8800000000000001
37147.0,-1.8800000000000001
37148.0,-1.8790000000000002
37149.0,-1.8790000000000002
37150.0,-1.877
37151.0,-1.877
37152.0,-1.8760000000000001
37153.0,-1.8750000000000002
37154.0,-1.874
37155.0,-1.874
37156.0,-1.872
37157.0,-1.871
37158.0,-1.8699999999999999
37159.0,-1.8699999999999999
37160.0,-1.8699999999999999
37161.0,-1.868
37162.0,-1.868
37163.0,-1.867
37164.0,-1.867
37165.0,-1.865
37166.0,-1.865
37167.0,-1.863
37168.0,-1.863
37169.0,-1.8610000000000002
37170.0,-1.8610000000000002
37171.0,-1.8610000000000002
37172.0,-1.859
37173.0,-1.859
37174.0,-1.858
37175.0,-1.858
37176.0,-1.856
37177.0,-1.856
37178.0,-1.856
37179.0,-1.854
37180.0,-1.853
37181.0,-1.8519999999999999
37182.0,-1.8519999999999999
37183.0,-1.8519999999999999
37184.0,-1.85
37185.0,-1.85
37186.0,-1.85
37187.0,-1.849
37188.0,-1.8479999999999999
37189.0,-1.8479999999999999
37190.0,-1.847
37191.0,-1.8450000000000002
37192.0,-1.844
37193.0,-1.844
37194.0,-1.844
37195.0,-1.842
37196.0,-1.842
37197.0,-1.842
37198.0,-1.841
37199.0,-1.84
37200.0,-1.84
37201.0,-1.84
37202.0,-1.8390000000000002
37203.0,-1.837
37204.0,-1.837
37205.0,-1.8359999999999999
37206.0,-1.8359999999999999
37207.0,-1.835
37208.0,-1.834
37209.0,-1.834
37210.0,-1.833
37211.0,-1.833
37212.0,-1.8319999999999999
37213.0,-1.8319999999999999
37214.0,-1.831
37215.0,-1.83
37216.0,-1.8290000000000002
37217.0,-1.8290000000000002
37218.0,-1.828
37219.0,-1.827
37220.0,-1.827
37221.0,-1.827
37222.0,-1.826
37223.0,-1.8250000000000002
37224.0,-1.8250000000000002
37225.0,-1.8250000000000002
37226.0,-1.824
37227.0,-1.823
37228.0,-1.823
37229.0,-1.821
37230.0,-1.821
37231.0,-1.82
37232.0,-1.82
37233.0,-1.819
37234.0,-1.819
37235.0,-1.819
37236.0,-1.8179999999999998
37237.0,-1.817
37238.0,-1.817
37239.0,-1.817
37240.0,-1.817
37241.0,-1.815
37242.0,-1.814
37243.0,-1.814
37244.0,-1.814
37245.0,-1.812
37246.0,-1.812
37247.0,-1.812
37248.0,-1.812
37249.0,-1.811
37250.0,-1.811
37251.0,-1.81
37252.0,-1.8090000000000002
37253.0,-1.8090000000000002
37254.0,-1.8090000000000002
37255.0,-1.808
37256.0,-1.8059999999999998
37257.0,-1.8059999999999998
37258.0,-1.8059999999999998
37259.0,-1.8059999999999998
37260.0,-1.805
37261.0,-1.804
37262.0,-1.804
37263.0,-1.804
37264.0,-1.803
37265.0,-1.803
37266.0,-1.803
37267.0,-1.8019999999999998
37268.0,-1.801
37269.0,-1.8
37270.0,-1.8
37271.0,-1.8
37272.0,-1.799
37273.0,-1.798
37274.0,-1.798
37275.0,-1.7970000000000002
37276.0,-1.7970000000000002
37277.0,-1.7970000000000002
37278.0,-1.7970000000000002
37279.0,-1.795
37280.0,-1.795
37281.0,-1.795
37282.0,-1.795
37283.0,-1.794
37284.0,-1.793
37285.0,-1.793
37286.0,-1.792
37287.0,-1.791
37288.0,-1.791
37289.0,-1.791
37290.0,-1.791
37291.0,-1.79
37292.0,-1.789
37293.0,-1.789
37294.0,-1.789
37295.0,-1.7879999999999998
37296.0,-1.7879999999999998
37297.0,-1.7879999999999998
37298.0,-1.787
37299.0,-1.7850000000000001
37300.0,-1.7850000000000001
37301.0,-1.7850000000000001
37302.0,-1.784
37303.0,-1.784
37304.0,-1.784
37305.0,-1.783
37306.0,-1.782
37307.0,-1.782
37308.0,-1.782
37309.0,-1.782
37310.0,-1.781
37311.0,-1.78
37312.0,-1.78
37313.0,-1.78
37314.0,-1.7790000000000001
37315.0,-1.778
37316.0,-1.778
37317.0,-1.777
37318.0,-1.7759999999999998
37319.0,-1.7759999999999998
37320.0,-1.7759999999999998
37321.0,-1.7759999999999998
37322.0,-1.775
37323.0,-1.774
37324.0,-1.774
37325.0,-1.774
37326.0,-1.773
37327.0,-1.773
37328.0,-1.773
37329.0,-1.771
37330.0,-1.771
37331.0,-1.771
37332.0,-1.77
37333.0,-1.769
37334.0,-1.769
37335.0,-1.768
37336.0,-1.768
37337.0,-1.7670000000000001
37338.0,-1.7670000000000001
37339.0,-1.7670000000000001
37340.0,-1.7670000000000001
37341.0,-1.765
37342.0,-1.765
37343.0,-1.765
37344.0,-1.765
37345.0,-1.764
37346.0,-1.764
37347.0,-1.7630000000000001
37348.0,-1.7630000000000001
37349.0,-1.762
37350.0,-1.761
37351.0,-1.761
37352.0,-1.761
37353.0,-1.759
37354.0,-1.759
37355.0,-1.759
37356.0,-1.7579999999999998
37357.0,-1.7579999999999998
37358.0,-1.7579999999999998
37359.0,-1.7579999999999998
37360.0,-1.756
37361.0,-1.756
37362.0,-1.756
37363.0,-1.756
37364.0,-1.755
37365.0,-1.755
37366.0,-1.7539999999999998
37367.0,-1.7539999999999998
37368.0,-1.753
37369.0,-1.752
37370.0,-1.752
37371.0,-1.752
37372.0,-1.751
37373.0,-1.75
37374.0,-1.75
37375.0,-1.75
37376.0,-1.749
37377.0,-1.749
37378.0,-1.749
37379.0,-1.749
37380.0,-1.7469999999999999
37381.0,-1.7469999999999999
37382.0,-1.7469999999999999
37383.0,-1.7469999999999999
37384.0,-1.746
37385.0,-1.746
37386.0,-1.746
37387.0,-1.745
37388.0,-1.744
37389.0,-1.744
37390.0,-1.744
37391.0,-1.742
37392.0,-1.742
37393.0,-1.742
37394.0,-1.7409999999999999
37395.0,-1.7399999999999998
37396.0,-1.7399999999999998
37397.0,-1.7399999999999998
37398.0,-1.7399999999999998
37399.0,-1.7389999999999999
37400.0,-1.7389999999999999
37401.0,-1.7389999999999999
37402.0,-1.7389999999999999
37403.0,-1.7379999999999998
37404.0,-1.7369999999999999
37405.0,-1.7369999999999999
37406.0,-1.7369999999999999
37407.0,-1.736
37408.0,-1.736
37409.0,-1.736
37410.0,-1.736
37411.0,-1.7349999999999999
37412.0,-1.7349999999999999
37413.0,-1.7349999999999999
37414.0,-1.7349999999999999
37415.0,-1.734
37416.0,-1.733
37417.0,-1.733
37418.0,-1.733
37419.0,-1.732
37420.0,-1.732
37421.0,-1.732
37422.0,-1.732
37423.0,-1.731
37424.0,-1.731
37425.0,-1.731
37426.0,-1.731
37427.0,-1.7300000000000002
37428.0,-1.7300000000000002
37429.0,-1.7300000000000002
37430.0,-1.7300000000000002
37431.0,-1.7300000000000002
37432.0,-1.729
37433.0,-1.729
37434.0,-1.729
37435.0,-1.729
37436.0,-1.729
37437.0,-1.729
37438.0,-1.729
37439.0,-1.729
37440.0,-1.728
37441.0,-1.728
37442.0,-1.728
37443.0,-1.728
37444.0,-1.7280000000000002
37445.0,-1.727
37446.0,-1.727
37447.0,-1.727
37448.0,-1.726
37449.0,-1.726
37450.0,-1.726
37451.0,-1.7269999999999999
37452.0,-1.726
37453.0,-1.726
37454.0,-1.726
37455.0,-1.726
37456.0,-1.727
37457.0,-1.726
37458.0,-1.726
37459.0,-1.726
37460.0,-1.726
37461.0,-1.725
37462.0,-1.726
37463.0,-1.726
37464.0,-1.726
37465.0,-1.7249999999999999
37466.0,-1.7249999999999999
37467.0,-1.726
37468.0,-1.726
37469.0,-1.726
37470.0,-1.725
37471.0,-1.725
37472.0,-1.726
37473.0,-1.726
37474.0,-1.7249999999999999
37475.0,-1.7249999999999999
37476.0,-1.7249999999999999
37477.0,-1.7249999999999999
37478.0,-1.726
37479.0,-1.725
37480.0,-1.725
37481.0,-1.725
37482.0,-1.725
37483.0,-1.724
37484.0,-1.7249999999999999
37485.0,-1.7249999999999999
37486.0,-1.724
37487.0,-1.724
37488.0,-1.723
37489.0,-1.723
37490.0,-1.723
37491.0,-1.7240000000000002
37492.0,-1.723
37493.0,-1.723
37494.0,-1.723
37495.0,-1.723
37496.0,-1.723
37497.0,-1.7220000000000002
37498.0,-1.723
37499.0,-1.723
37500.0,-1.723
37501.0,-1.723
37502.0,-1.722
37503.0,-1.722
37504.0,-1.722
37505.0,-1.722
37506.0,-1.721
37507.0,-1.7220000000000002
37508.0,-1.7220000000000002
37509.0,-1.7220000000000002
37510.0,-1.7220000000000002
37511.0,-1.721
37512.0,-1.721
37513.0,-1.721
37514.0,-1.721
37515.0,-1.721
37516.0,-1.7200000000000002
37517.0,-1.721
37518.0,-1.721
37519.0,-1.721
37520.0,-1.721
37521.0,-1.72
37522.0,-1.72
37523.0,-1.72
37524.0,-1.72
37525.0,-1.72
37526.0,-1.719
37527.0,-1.719
37528.0,-1.719
37529.0,-1.719
37530.0,-1.719
37531.0,-1.719
37532.0,-1.718
37533.0,-1.718
37534.0,-1.718
37535.0,-1.718
37536.0,-1.718
37537.0,-1.717
37538.0,-1.717
37539.0,-1.717
37540.0,-1.717
37541.0,-1.717
37542.0,-1.716
37543.0,-1.716
37544.0,-1.716
37545.0,-1.716
37546.0,-1.716
37547.0,-1.716
37548.0,-1.715
37549.0,-1.715
37550.0,-1.715
37551.0,-1.7140000000000002
37552.0,-1.7140000000000002
37553.0,-1.7140000000000002
37554.0,-1.713
37555.0,-1.713
37556.0,-1.713
37557.0,-1.713
37558.0,-1.713
37559.0,-1.713
37560.0,-1.7120000000000002
37561.0,-1.711
37562.0,-1.711
37563.0,-1.711
37564.0,-1.711
37565.0,-1.711
37566.0,-1.71
37567.0,-1.71
37568.0,-1.71
37569.0,-1.709
37570.0,-1.709
37571.0,-1.709
37572.0,-1.7080000000000002
37573.0,-1.7080000000000002
37574.0,-1.7080000000000002
37575.0,-1.7080000000000002
37576.0,-1.7080000000000002
37577.0,-1.7080000000000002
37578.0,-1.7080000000000002
37579.0,-1.707
37580.0,-1.707
37581.0,-1.707
37582.0,-1.706
37583.0,-1.706
37584.0,-1.706
37585.0,-1.705
37586.0,-1.705
37587.0,-1.705
37588.0,-1.705
37589.0,-1.705
37590.0,-1.705
37591.0,-1.705
37592.0,-1.705
37593.0,-1.704
37594.0,-1.704
37595.0,-1.704
37596.0,-1.704
37597.0,-1.704
37598.0,-1.704
37599.0,-1.704
37600.0,-1.703
37601.0,-1.703
37602.0,-1.703
37603.0,-1.703
37604.0,-1.703
37605.0,-1.703
37606.0,-1.703
37607.0,-1.703
37608.0,-1.702
37609.0,-1.702
37610.0,-1.702
37611.0,-1.702
37612.0,-1.702
37613.0,-1.702
37614.0,-1.702
37615.0,-1.702
37616.0,-1.702
37617.0,-1.701
37618.0,-1.701
37619.0,-1.701
37620.0,-1.701
37621.0,-1.701
37622.0,-1.701
37623.0,-1.7020000000000002
37624.0,-1.7020000000000002
37625.0,-1.7020000000000002
37626.0,-1.7020000000000002
37627.0,-1.701
37628.0,-1.701
37629.0,-1.701
37630.0,-1.701
37631.0,-1.701
37632.0,-1.701
37633.0,-1.701
37634.0,-1.702
37635.0,-1.702
37636.0,-1.702
37637.0,-1.701
37638.0,-1.701
37639.0,-1.701
37640.0,-1.702
37641.0,-1.703
37642.0,-1.703
37643.0,-1.703
37644.0,-1.703
37645.0,-1.703
37646.0,-1.704
37647.0,-1.704
37648.0,-1.704
37649.0,-1.704
37650.0,-1.7029999999999998
37651.0,-1.704
37652.0,-1.704
37653.0,-1.704
37654.0,-1.704
37655.0,-1.7049999999999998
37656.0,-1.7049999999999998
37657.0,-1.7049999999999998
37658.0,-1.7049999999999998
37659.0,-1.706
37660.0,-1.706
37661.0,-1.706
37662.0,-1.706
37663.0,-1.7069999999999999
37664.0,-1.7069999999999999
37665.0,-1.706
37666.0,-1.706
37667.0,-1.707
37668.0,-1.707
37669.0,-1.707
37670.0,-1.707
37671.0,-1.708
37672.0,-1.708
37673.0,-1.708
37674.0,-1.708
37675.0,-1.709
37676.0,-1.709
37677.0,-1.709
37678.0,-1.709
37679.0,-1.709
37680.0,-1.71
37681.0,-1.711
37682.0,-1.711
37683.0,-1.711
37684.0,-1.7120000000000002
37685.0,-1.7120000000000002
37686.0,-1.711
37687.0,-1.711
37688.0,-1.711
37689.0,-1.712
37690.0,-1.712
37691.0,-1.712
37692.0,-1.712
37693.0,-1.712
37694.0,-1.712
37695.0,-1.713
37696.0,-1.713
37697.0,-1.713
37698.0,-1.713
37699.0,-1.713
37700.0,-1.713
37701.0,-1.714
37702.0,-1.714
37703.0,-1.714
37704.0,-1.714
37705.0,-1.714
37706.0,-1.714
37707.0,-1.714
37708.0,-1.714
37709.0,-1.715
37710.0,-1.716
37711.0,-1.716
37712.0,-1.716
